Date,AUDJPY=X,AUDUSD=X,EURGBP=X,EURJPY=X,EURUSD=X,GBPUSD=X,NZDJPY=X,NZDUSD=X,USDCAD=X,USDCHF=X,USDJPY=X,USDMXN=X,USDNOK=X,USDSEK=X,USDSGD=X,USDTRY=X,USDZAR=X
2010-01-01,83.44999694824219,0.8984725475311279,0.8895000219345093,133.7100067138672,1.4389938116073608,1.6132936477661133,67.4520034790039,0.724480152130127,1.051200032234192,1.0339000225067139,92.91999816894531,13.068099975585938,5.770500183105469,7.078100204467773,1.4032000303268433,,7.340199947357178
2010-01-04,84.3740005493164,0.9124919772148132,0.8952000141143799,133.38999938964844,1.4423978328704834,1.6113698482513428,67.88999938964844,0.7342144250869751,1.0410000085830688,1.029099941253662,92.49500274658203,12.871800422668457,5.704999923706055,7.042099952697754,1.3969999551773071,1.473099946975708,7.264900207519531
2010-01-05,83.4739990234375,0.9118264317512512,0.8981999754905701,131.52999877929688,1.4365959167480469,1.599078893661499,67.14399719238281,0.7337833642959595,1.0394999980926514,1.0336999893188477,91.58499908447266,12.810799598693848,5.713799953460693,7.097700119018555,1.3968000411987305,1.4726999998092651,7.3018999099731445
2010-01-06,84.91999816894531,0.9204712510108948,0.8988000154495239,133.01300048828125,1.4404033422470093,1.602384328842163,68.125,0.7380073666572571,1.0319000482559204,1.0276000499725342,92.35600280761719,12.739500045776367,5.6666998863220215,7.0731000900268555,1.3933000564575195,1.4714000225067139,7.302199840545654
2010-01-07,85.69300079345703,0.9177680015563965,0.8985000252723694,133.7480010986328,1.4318032264709473,1.5933969020843506,68.36799621582031,0.7327080965042114,1.034000039100647,1.0335999727249146,93.38999938964844,12.760199546813965,5.707399845123291,7.121699810028076,1.3974000215530396,1.471500039100647,7.424099922180176
2010-01-08,85.6780014038086,0.9250693917274475,0.8934999704360962,133.49000549316406,1.44110906124115,1.602410078048706,68.2249984741211,0.7370826601982117,1.0298000574111938,1.0235999822616577,92.66000366210938,12.684200286865234,5.654399871826172,7.072800159454346,1.3945000171661377,1.4579999446868896,7.341800212860107
2010-01-11,85.58999633789062,0.9297136068344116,0.9003999829292297,133.6199951171875,1.4511260986328125,1.6112918853759766,68.30400085449219,0.7420048713684082,1.0338000059127808,1.016700029373169,92.09200286865234,12.733599662780762,5.6066999435424805,7.038400173187256,1.3880000114440918,1.4501999616622925,7.355299949645996
2010-01-12,83.82039642333984,0.9204712510108948,0.8962000012397766,131.83999633789062,1.447659969329834,1.615169644355774,67.1989974975586,0.7383888363838196,1.039199948310852,1.0188000202178955,91.08000183105469,12.800800323486328,5.665900230407715,7.0609002113342285,1.3911999464035034,1.4535000324249268,7.412799835205078
2010-01-13,84.44000244140625,0.9242144227027893,0.891700029373169,132.74000549316406,1.4523905515670776,1.628611445426941,67.64199829101562,0.7403020262718201,1.0307999849319458,1.0176000595092773,91.43299865722656,12.694000244140625,5.631100177764893,7.017000198364258,1.3875000476837158,1.4515999555587769,7.368100166320801
2010-01-14,84.98699951171875,0.9313588738441467,0.8873999714851379,132.3300018310547,1.4499897956848145,1.6333998441696167,67.71800231933594,0.742390513420105,1.0233999490737915,1.0185999870300293,91.26699829101562,12.67020034790039,5.6305999755859375,7.00570011138916,1.3868999481201172,1.4549000263214111,7.360000133514404
2010-01-15,83.71299743652344,0.9226794838905334,0.8830000162124634,130.57000732421875,1.4390974044799805,1.6269950866699219,66.94200134277344,0.7383888363838196,1.0290000438690186,1.024899959564209,90.75,12.691499710083008,5.673999786376953,7.064199924468994,1.3904000520706177,1.4559999704360962,7.378300189971924
2010-01-18,84.07649993896484,0.927385687828064,0.8808000087738037,130.64999389648438,1.4406731128692627,1.63529634475708,67.13999938964844,0.7407956123352051,1.0247999429702759,1.0235999822616577,90.70500183105469,12.65820026397705,5.63700008392334,6.997700214385986,1.3873000144958496,1.4503999948501587,7.384300231933594
2010-01-19,84.13400268554688,0.9225943684577942,0.8726000189781189,130.22000122070312,1.4281021356582642,1.6356706619262695,66.85099792480469,0.7336218357086182,1.0317000150680542,1.0326000452041626,91.1989974975586,12.63860034942627,5.686999797821045,7.0578999519348145,1.3902000188827515,1.4555000066757202,7.393700122833252
2010-01-20,83.0999984741211,0.9114938974380493,0.8654000163078308,128.6699981689453,1.4110342264175415,1.6298059225082397,65.81199645996094,0.7218131422996521,1.045199990272522,1.0435999631881714,91.19200134277344,12.751899719238281,5.770599842071533,7.194799900054932,1.3997000455856323,1.4723999500274658,7.518400192260742
2010-01-21,81.75,0.904568076133728,0.8698999881744385,127.45999908447266,1.4097015857696533,1.620509147644043,64.46199798583984,0.7136231064796448,1.0506000518798828,1.041599988937378,90.39299774169922,12.949700355529785,5.815400123596191,7.236499786376953,1.4039000272750854,1.4859000444412231,7.539999961853027
2010-01-22,80.92900085449219,0.9012256860733032,0.8772000074386597,127.02999877929688,1.414107084274292,1.611006498336792,63.82099914550781,0.7099751830101013,1.0573999881744385,1.0418000221252441,89.80999755859375,12.970199584960938,5.8024001121521,7.235000133514404,1.4045000076293945,1.4884999990463257,7.630799770355225
2010-01-25,81.80899810791016,0.9049773812294006,0.8705999851226807,127.91999816894531,1.4150075912475586,1.6250121593475342,64.52999877929688,0.7142857313156128,1.0569000244140625,1.0399999618530273,90.41500091552734,12.855799674987793,5.811299800872803,7.236999988555908,1.3991999626159668,1.4860999584197998,7.542900085449219
2010-01-26,80.62999725341797,0.9001709818840027,0.871999979019165,126.19999694824219,1.4082324504852295,1.614700198173523,63.400001525878906,0.7079144716262817,1.0621000528335571,1.0458999872207642,89.62999725341797,12.869500160217285,5.847400188446045,7.279600143432617,1.402400016784668,1.4902000427246094,7.541999816894531
2010-01-27,80.6084976196289,0.8962982892990112,0.8669999837875366,126.20800018310547,1.4030951261520386,1.6178088188171387,63.5099983215332,0.7065140604972839,1.063599944114685,1.0497000217437744,89.94999694824219,12.946499824523926,5.845799922943115,7.293399810791016,1.4048000574111938,1.4986000061035156,7.572199821472168
2010-01-28,80.20359802246094,0.8935751914978027,0.8650000095367432,125.38700103759766,1.3968042135238647,1.614309310913086,63.26100158691406,0.704820990562439,1.066100001335144,1.051800012588501,89.77799987792969,13.049799919128418,5.887400150299072,7.353300094604492,1.4039000272750854,1.496899962425232,7.590000152587891
2010-01-29,79.79000091552734,0.8843296766281128,0.8669999837875366,125.16000366210938,1.3866932392120361,1.5984909534454346,63.266998291015625,0.7019021511077881,1.0700000524520874,1.0607999563217163,90.2699966430664,13.083499908447266,5.922599792480469,7.377299785614014,1.4056999683380127,1.4961999654769897,7.617000102996826
2010-02-01,80.92549896240234,0.8919811248779297,0.8729000091552734,126.37300109863281,1.3926994800567627,1.595252513885498,64.30999755859375,0.7090187072753906,1.0616999864578247,1.056399941444397,90.76000213623047,12.88759994506836,5.850299835205078,7.2515997886657715,1.409000039100647,1.482300043106079,7.4928998947143555
2010-02-02,80.2218017578125,0.8873114585876465,0.8736000061035156,126.3499984741211,1.3976240158081055,1.599206805229187,64.4800033569336,0.7136231064796448,1.0571800470352173,1.0547000169754028,90.4280014038086,12.87279987335205,5.827000141143799,7.219200134277344,1.407099962234497,1.4866000413894653,7.4664998054504395
2010-02-03,80.09400177001953,0.8822231888771057,0.8730999827384949,126.24700164794922,1.3901052474975586,1.5920017957687378,63.430999755859375,0.6992028951644897,1.0618000030517578,1.0580999851226807,90.83999633789062,12.948200225830078,5.862299919128418,7.264800071716309,1.4117000102996826,1.4918999671936035,7.520699977874756
2010-02-04,77.65899658203125,0.8689607381820679,0.871399998664856,122.87000274658203,1.3744947910308838,1.5769885778427124,61.53200149536133,0.6888000965118408,1.0720000267028809,1.065600037574768,89.41000366210938,13.153300285339355,5.95389986038208,7.42579984664917,1.420199990272522,1.520900011062622,7.673799991607666
2010-02-05,77.44300079345703,0.8685833811759949,0.8734999895095825,121.97000122070312,1.368007779121399,1.565802812576294,61.47800064086914,0.6898930668830872,1.0708999633789062,1.0721999406814575,89.22000122070312,13.126999855041504,5.985000133514404,7.433899879455566,1.4217000007629395,1.5276999473571777,7.763599872589111
2010-02-08,77.01000213623047,0.8634833097457886,0.8766000270843506,121.81099700927734,1.3654673099517822,1.5576082468032837,60.893001556396484,0.6829201579093933,1.0745799541473389,1.0728000402450562,89.22000122070312,13.230299949645996,5.975900173187256,7.442599773406982,1.4229999780654907,1.5221999883651733,7.719900131225586
2010-02-09,78.74250030517578,0.8775008320808411,0.878000020980835,123.70999908447266,1.378207802772522,1.5693906545639038,62.37200164794922,0.695313572883606,1.067199945449829,1.0651999711990356,89.76799774169922,12.992300033569336,5.896900177001953,7.324399948120117,1.4163199663162231,1.5069999694824219,7.670000076293945
2010-02-10,78.8489990234375,0.8768084645271301,0.8806999921798706,123.63099670410156,1.3753266334533691,1.5612071752548218,62.4010009765625,0.6945891380310059,1.062000036239624,1.0664000511169434,89.93000030517578,13.105250358581543,5.900199890136719,7.288099765777588,1.4174000024795532,1.5152000188827515,7.711249828338623
2010-02-11,79.9000015258789,0.8902341723442078,0.8715999722480774,122.88200378417969,1.3681762218475342,1.5702037811279297,62.638999938964844,0.6978854537010193,1.0501999855041504,1.0707000494003296,89.80999755859375,12.934000015258789,5.889750003814697,7.227099895477295,1.4106999635696411,1.5110000371932983,7.633600234985352
2010-02-12,79.96199798583984,0.889284074306488,0.8659999966621399,122.62999725341797,1.363493800163269,1.5698094367980957,62.70000076293945,0.6981777548789978,1.0504499673843384,1.0750999450683594,89.94999694824219,12.933699607849121,5.8979997634887695,7.230599880218506,1.4110000133514404,1.51419997215271,7.678100109100342
2010-02-15,80.06099700927734,0.889284074306488,0.867900013923645,122.46399688720703,1.3603036403656006,1.5667105913162231,62.75699996948242,0.6974959969520569,1.0491600036621094,1.0770000219345093,90.05000305175781,12.934109687805176,5.911900043487549,7.23859977722168,1.4119999408721924,1.5156999826431274,7.703999996185303
2010-02-16,81.3197021484375,0.9013068675994873,0.8715999722480774,124.22200012207031,1.3767088651657104,1.579005479812622,63.72100067138672,0.7064142823219299,1.0434000492095947,1.0657999515533447,90.24400329589844,12.840399742126465,5.847710132598877,7.181000232696533,1.404099941253662,1.5053000450134277,7.650899887084961
2010-02-17,81.8239974975586,0.8987148404121399,0.8676000237464905,123.88800048828125,1.3606922626495361,1.5682092905044556,63.9739990234375,0.7027900815010071,1.0462000370025635,1.0775799751281738,91.05000305175781,12.871190071105957,5.880899906158447,7.208000183105469,1.4057999849319458,1.5113999843597412,7.613500118255615
2010-02-18,81.80799865722656,0.8896797299385071,0.8726999759674072,123.83000183105469,1.3461486101150513,1.5423054695129395,63.93199920654297,0.695313572883606,1.0503100156784058,1.0877000093460083,91.97699737548828,12.888400077819824,5.996699810028076,7.286099910736084,1.4142999649047852,1.5254000425338745,7.673399925231934
2010-02-19,82.36599731445312,0.900009036064148,0.8790000081062317,124.62000274658203,1.3615074157714844,1.5464078187942505,64.00599670410156,0.6997900605201721,1.039199948310852,1.0757999420166016,91.54000091552734,12.800000190734863,5.935999870300293,7.210999965667725,1.4114999771118164,1.511199951171875,7.640900135040283
2010-02-22,82.14399719238281,0.9001709818840027,0.8779000043869019,124.125,1.3605626821517944,1.548658847808838,63.965999603271484,0.7017051577568054,1.042199969291687,1.0755000114440918,91.23500061035156,12.805399894714355,5.900300025939941,7.195000171661377,1.4094899892807007,1.5289000272750854,7.70419979095459
2010-02-23,80.44999694824219,0.8927774429321289,0.8754000067710876,121.95099639892578,1.3527040481567383,1.5445923805236816,62.624000549316406,0.6951202750205994,1.0549999475479126,1.082200050354004,90.16000366210938,12.921899795532227,5.944900035858154,7.253699779510498,1.41034996509552,1.5506000518798828,7.775000095367432
2010-02-24,80.72740173339844,0.8943743705749512,0.8781999945640564,122.26200103759766,1.354316234588623,1.5417109727859497,62.625,0.6942998170852661,1.0527000427246094,1.0808000564575195,90.27899932861328,12.802289962768555,5.927199840545654,7.202600002288818,1.4090700149536133,1.5470000505447388,7.729499816894531
2010-02-25,79.12000274658203,0.8865247964859009,0.8878999948501587,120.85800170898438,1.3536012172698975,1.5243902206420898,61.61399841308594,0.6907030940055847,1.0608999729156494,1.0810999870300293,89.2699966430664,12.793000221252441,5.93179988861084,7.188000202178955,1.409000039100647,1.5463999509811401,7.7322998046875
2010-02-26,79.65799713134766,0.8958967924118042,0.8920999765396118,121.22000122070312,1.3631035089492798,1.523902416229248,62.0629997253418,0.6987143754959106,1.0514999628067017,1.0733000040054321,88.9209976196289,12.768400192260742,5.906300067901611,7.117400169372559,1.405900001525879,1.5462000370025635,7.715400218963623
